Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1138318,2014-03-10 07:16:13,2014-01-23 13:55:12,190383130,38076626000,190383130,200,27165,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138318/SRR1138318.lite.1,SRX445390,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540538,SAMN02585186,simple,9615,Canis lupus familiaris,YJ15,,,,,female,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,789429ECC2E6A74AF4100DD9582BB93B,B6CD2A904AAE397768D6AC223A0F7F1E
SRR1138331,2014-03-10 07:16:13,2014-01-23 17:44:39,184698014,36939602800,184698014,200,26568,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138331/SRR1138331.lite.1,SRX445399,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540543,SAMN02585187,simple,9615,Canis lupus familiaris,YJ16,,,,,male,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,79CC54CBF22736B8FA79C07BFDF28A8A,83C6C86D8F7D13F7C5039A53EA1F2BC6
SRR1138337,2014-03-10 07:16:13,2014-01-24 13:13:30,203196889,40639377800,203196889,200,26690,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138337/SRR1138337.lite.1,SRX445420,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540563,SAMN02585171,simple,9615,Canis lupus familiaris,LJ1,,,,,male,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,1C548E206AD97F6F995557B0E62BFFC6,84425CC256E2DB56DE2F30D577EEDFC2
SRR1138338,2014-03-10 07:16:13,2014-01-24 17:24:10,202815944,40563188800,202815944,200,26467,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138338/SRR1138338.lite.1,SRX445425,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540568,SAMN02585172,simple,9615,Canis lupus familiaris,LJ12,,,,,male,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,4A181D7A78AF7C287B7EB603D2465C29,13AFF480D6858AA0B2DB3B1B634EBCAE
SRR1138332,2014-03-10 07:16:13,2014-01-23 22:59:58,189042176,37808435200,189042176,200,27114,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138332/SRR1138332.lite.1,SRX445400,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540544,SAMN02585188,simple,9615,Canis lupus familiaris,YJ17,,,,,male,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,838314111F45977F477D5F413C62EED7,D3EFCA91E768E904A9E48DA2665392AF
SRR1138333,2014-03-10 07:16:13,2014-01-24 02:52:32,188900228,37780045600,188900228,200,26705,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138333/SRR1138333.lite.1,SRX445401,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540545,SAMN02585189,simple,9615,Canis lupus familiaris,YJ21,,,,,female,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,4DE7780D4A23850C600E754D87A6DA91,67ECFBEC451C7770C5B2DB8192381655
SRR1138334,2014-03-10 07:16:13,2014-01-24 07:02:50,197213246,39442649200,197213246,200,27420,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138334/SRR1138334.lite.1,SRX445402,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540546,SAMN02585190,simple,9615,Canis lupus familiaris,YJ26,,,,,female,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,4FF24C96EAEDC3C02D472C4137F4ED83,2AC881C6A735A0CE671E402DB9C258A7
SRR1138340,2014-03-10 07:16:13,2014-01-24 20:20:59,193705762,38741152400,193705762,200,25850,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138340/SRR1138340.lite.1,SRX445432,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540575,SAMN02585173,simple,9615,Canis lupus familiaris,LJ13,,,,,female,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,B5BAD08AC45948057A1D513C6FD4141E,8136A7B22E68AFE65FD716A70CD5B406
SRR1138342,2014-03-10 07:16:13,2014-01-25 01:07:51,174003807,34800761400,174003807,200,22325,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138342/SRR1138342.lite.1,SRX445443,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540586,SAMN02585174,simple,9615,Canis lupus familiaris,LJ2,,,,,female,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,A87C336491452E78C9C151F03F4ADBF1,C280BCC24A69FF40AFB0773790D78079
SRR1138343,2014-03-10 07:16:13,2014-01-25 04:14:38,185496761,37099352200,185496761,200,25245,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138343/SRR1138343.lite.1,SRX445445,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540587,SAMN02585175,simple,9615,Canis lupus familiaris,LJ6,,,,,female,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,E3C9063B3C8B176B198FF8EF1D9F3ADD,3E699CA440EC23E526605770E7E466D3
SRR1138344,2014-03-10 07:16:13,2014-01-25 08:29:46,191699941,38339988200,191699941,200,25900,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138344/SRR1138344.lite.1,SRX445446,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540588,SAMN02585176,simple,9615,Canis lupus familiaris,LJ8,,,,,female,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,204CA09DAA7C889BA54D9EE4CD91EFCC,7E05A3714620212EEA00A493945F16A5
SRR1138345,2014-03-10 07:16:13,2014-01-25 11:08:07,164002524,32800504800,164002524,200,20830,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138345/SRR1138345.lite.1,SRX445447,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540589,SAMN02585177,simple,9615,Canis lupus familiaris,WM3,,,,,female,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,1C363DC0746B5B4AAB52C9C816BCC317,BB6875F48FF287F10A31DD389EF889F6
SRR1138349,2014-03-10 07:16:13,2014-01-24 10:21:25,202588580,40517716000,202588580,200,26992,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138349/SRR1138349.lite.1,SRX445451,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540593,SAMN02585161,simple,9615,Canis lupus familiaris,DQ25,,,,,female,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,E88DCB33A404ED5DCFCB2C0D8676BC59,AD379BE56B250CB77D6395AF4716B9F1
SRR1138350,2014-03-10 07:16:13,2014-01-24 14:37:49,210203199,42040639800,210203199,200,28047,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138350/SRR1138350.lite.1,SRX445452,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540594,SAMN02585162,simple,9615,Canis lupus familiaris,DQ28,,,,,female,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,5485C010BDABC4C656C65349FCCA243E,063F30A4EA1E1765AF53BDE1F59BC602
SRR1138346,2014-03-10 07:16:13,2014-01-25 14:21:49,194805451,38961090200,194805451,200,26143,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138346/SRR1138346.lite.1,SRX445448,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540590,SAMN02585178,simple,9615,Canis lupus familiaris,YL1,,,,,male,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,D44C33899A46D6C37F5CDAB80EE59EAC,902DC7258A8EBEFCA589F4650A46FD1D
SRR1138347,2014-03-10 07:16:13,2014-01-25 17:30:28,194731910,38946382000,194731910,200,26151,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138347/SRR1138347.lite.1,SRX445449,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540591,SAMN02585179,simple,9615,Canis lupus familiaris,YL5,,,,,male,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,0D7859464270B76B83AFE8DC63EF5F6C,ADE2C079C8F2097E2DB037DBCDE04FE4
SRR1138348,2014-03-10 07:16:13,2014-01-25 20:31:42,186961335,37392267000,186961335,200,24308,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138348/SRR1138348.lite.1,SRX445450,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540592,SAMN02585180,simple,9615,Canis lupus familiaris,YL7,,,,,male,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,AD76E7D818303CF9B83CCB1B09E3FF46,ED2B1BE452281BBEB43B761503433D5A
SRR1138351,2014-03-10 07:16:13,2014-01-24 16:21:36,184116548,36823309600,184116548,200,25577,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138351/SRR1138351.lite.1,SRX445454,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540597,SAMN02585163,simple,9615,Canis lupus familiaris,DQ29,,,,,male,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,B12A3A0ECEC3F8E33FEAE78758C1E4AE,A3616EBB95CB9AE758CC0C381597269F
SRR1138352,2014-03-10 07:16:13,2014-01-24 20:10:33,191990464,38398092800,191990464,200,26893,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138352/SRR1138352.lite.1,SRX445455,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540596,SAMN02585164,simple,9615,Canis lupus familiaris,DQ32,,,,,male,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,58D7A7D8D45148B32F187070536009F0,A4E5DB4381158E8040C20F6B514130B3
SRR1138353,2014-03-10 07:16:13,2014-01-24 23:16:55,201081902,40216380400,201081902,200,26630,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138353/SRR1138353.lite.1,SRX445456,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540598,SAMN02585165,simple,9615,Canis lupus familiaris,DQ33,,,,,female,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,1D706D24962B58253180FBD1CD379493,15978379B7FF2DB25C7F5EE0A5C63043
SRR1138354,2014-03-10 07:16:13,2014-01-25 02:09:08,168341613,33668322600,168341613,200,22750,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138354/SRR1138354.lite.1,SRX445457,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540599,SAMN02585166,simple,9615,Canis lupus familiaris,DQ45,,,,,female,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,28DF7C84D85E47E162E61C0AAD2AE6D3,D98C6D611F054C43C3F699E23D39344D
SRR1138355,2014-03-10 07:16:13,2014-01-25 06:17:59,206645542,41329108400,206645542,200,28633,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138355/SRR1138355.lite.1,SRX445458,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540600,SAMN02585167,simple,9615,Canis lupus familiaris,DQ52,,,,,male,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,8A1EA4D0448B7B98054748935D627CD9,727F93659DE7D91088C1253B911C38B8
SRR1138357,2014-03-10 07:16:13,2014-01-25 08:28:38,161332324,32266464800,161332324,200,22070,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138357/SRR1138357.lite.1,SRX445459,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540601,SAMN02585168,simple,9615,Canis lupus familiaris,DQ54,,,,,male,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,0639D90DD02371576BFD5487B19EF077,2314591F2F7586ED8C49F8FBE5142227
SRR1138358,2014-03-10 07:16:13,2014-01-26 11:38:15,180169980,36394335960,180169980,202,24043,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138358/SRR1138358.lite.1,SRX445460,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540602,SAMN02585169,simple,9615,Canis lupus familiaris,DQ59,,,,,female,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,3AB0D4B823523D65CA3AE4E0B3BFE937,5E8E44E67136B571E3D732B8FAF75CF6
SRR1138359,2014-03-10 07:16:13,2014-01-25 14:30:39,199471207,39894241400,199471207,200,26760,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR001/1138/SRR1138359/SRR1138359.lite.1,SRX445461,,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035294,PRJNA233638,,233638,SRS540603,SAMN02585170,simple,9615,Canis lupus familiaris,DQ60,,,,,male,,no,,,,,SHANGHAI INSTITUTES FOR BIOLOGICAL SCIENCES,SRA123865,,public,A5155FE0D2C806D89B0B06376A4F4D44,AB9B20452B36361F243A6BC64B497139
SRR1518485,2015-07-22 17:08:08,2015-12-16 17:33:22,121908938,24381787600,121908938,200,16322,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/SRR001/518/SRR1518485/SRR1518485.sralite.1,SRX655601,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661477,SAMN02921301,simple,9614,Canis latrans,cac,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,AD5B2D59EE19B7FA63D3676FE3B273D7,46068E802F945010DB2CCED8A2F529C9
SRR1518486,2015-07-22 17:08:05,2015-12-29 01:11:16,163076250,32615250000,163076250,200,21228,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR001/518/SRR1518486.sralite.1,SRX655602,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661477,SAMN02921301,simple,9614,Canis latrans,cac,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,573FE628243CD0FF08C0B37DC9ED7391,4A70A736951B6EC0278E1B83AC955856
SRR1518488,2015-07-17 00:01:18,2014-07-22 04:55:38,92795983,18559196600,92795983,200,10898,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/SRR001/518/SRR1518488/SRR1518488.sralite.1,SRX655604,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661478,SAMN02921302,simple,9614,Canis latrans,alc,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,CC555BD8F6AAD6EEF489A3304602CAD9,A1B8B6873FE8645E684D7A7DE234DCD9
SRR1518487,2015-07-22 17:08:08,2015-12-24 05:06:31,39199127,7839825400,39199127,200,4895,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR001/518/SRR1518487.sralite.1,SRX655603,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661477,SAMN02921301,simple,9614,Canis latrans,cac,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,6A0DA937AB081FCEB557D4CDECA65CC0,7F24DD8C7AFD13E471B730ADED32FC41
SRR1518513,2015-07-22 17:08:08,2015-12-17 15:00:36,148874560,29774912000,148874560,200,19050,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/SRR001/518/SRR1518513/SRR1518513.sralite.1,SRX655629,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661486,SAMN02921310,simple,9612,Canis lupus,glw,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,86ACA4680BEA3034EFAA66305AFE48F8,7CC0EA667381E00ECEFF6EF7A3713C73
SRR1518514,2015-07-22 17:08:07,2015-12-17 14:58:53,174480651,34896130200,174480651,200,22784,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/SRR001/518/SRR1518514/SRR1518514.sralite.1,SRX655630,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661486,SAMN02921310,simple,9612,Canis lupus,glw,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,6B6851422DC3B3E541D2DB6457834F95,237F9363223B11B20979A9B4603988D7
SRR1518489,2015-07-17 00:01:18,2014-07-22 05:16:27,109908386,21981677200,109908386,200,12691,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/SRR001/518/SRR1518489/SRR1518489.sralite.1,SRX655605,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661479,SAMN02921303,simple,9614,Canis latrans,mwc,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,13E93BADF1BB3B08958BA07244FD49F6,8D91AF76C461A0200E10FF691D29C3AE
SRR1518515,2015-07-22 17:08:08,2015-12-17 14:47:11,154289999,30857999800,154289999,200,19292,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/SRR001/518/SRR1518515/SRR1518515.sralite.1,SRX655631,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661487,SAMN02921311,simple,9612,Canis lupus,inw,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,9D9E5900695495B2702AA30382293179,2EFAED4F3957D06A20FFFF7FDDBAC204
SRR1518516,2015-07-22 17:08:07,2015-12-17 15:29:09,176558359,35311671800,176558359,200,23332,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/SRR001/518/SRR1518516/SRR1518516.sralite.1,SRX655632,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661487,SAMN02921311,simple,9612,Canis lupus,inw,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,51E97C5FE4F42A12FB27B56B3C670EFC,372570953F4A7DBD378501C9F06C0220
SRR1518517,2015-07-22 17:08:08,2015-12-17 15:20:01,187746546,37549309200,187746546,200,25150,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR001/518/SRR1518517.sralite.1,SRX655633,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661488,SAMN02921312,simple,9612,Canis lupus,irw,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,38AE6A0550805F7DA304358E3EA43E88,064F75A9D5215FB3333E8AAEDA2E5AD8
SRR1518518,2015-07-22 17:08:08,2015-12-17 15:10:46,175993614,35198722800,175993614,200,24257,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR001/518/SRR1518518.sralite.1,SRX655634,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661488,SAMN02921312,simple,9612,Canis lupus,irw,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,1C96A473E75D7ECC7D24E1AC9EF8AA14,8BCB4ECBBC19800EB89BF7BB53BD646D
SRR1518519,2015-07-17 00:01:21,2014-07-22 05:46:27,101737464,19330118160,101737464,190,10707,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/SRR001/518/SRR1518519/SRR1518519.sralite.1,SRX655635,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661489,SAMN02921313,simple,9612,Canis lupus,ita,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,0FEA1F34199E49BFB6568FAAFD107183,49C085EBCD62A1A228720F171EDDDD34
SRR1518520,2015-07-22 17:08:08,2015-12-17 14:44:41,145073172,29014634400,145073172,200,18752,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/SRR001/518/SRR1518520/SRR1518520.sralite.1,SRX655636,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661490,SAMN02921314,simple,9612,Canis lupus,mxa,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,6AAEEBE576C4CE37DD5E1FC68EB63E1D,20B5ECE0CBAF616B27872D3BBF3F5FC2
SRR1518521,2015-07-22 17:08:08,2015-12-17 14:57:54,164286964,32857392800,164286964,200,21134,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/SRR001/518/SRR1518521/SRR1518521.sralite.1,SRX655637,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661490,SAMN02921314,simple,9612,Canis lupus,mxa,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,DA4A1FFB23DD0A425B17839D4119C2AE,ACC026514B66D862809200534B7A11BA
SRR1518522,2015-07-17 00:01:21,2014-07-22 05:50:08,94903548,18031674120,94903548,190,10442,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/SRR001/518/SRR1518522/SRR1518522.sralite.1,SRX655638,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661491,SAMN02921315,simple,9612,Canis lupus,mxb,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,2DB82220439D562936BFD95229379BE5,C9630DF803A5F2F694D824761719B8B9
SRR1518523,2015-07-22 17:08:05,2015-12-17 15:27:43,182991646,36598329200,182991646,200,24723,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR001/518/SRR1518523.sralite.1,SRX655639,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1000,SRP044399,PRJNA255370,,255370,SRS661492,SAMN02921316,simple,9612,Canis lupus,ptw,,,,,missing,,no,,,,,IBE(CSIC-UNIVERSITAT POMPEU FABRA),SRA175458,,public,BF2512581D10382B55FC4A879514055A,006D474060DE5E7640EC3B3938AED6C7
